NOM.OPERATEUR,CODE_EIC5.Energy.Identification.Code.,ANNEE,FILIERE,IRIS_CODE,IRIS_LIBELLE,ADRESSE..point.de.livraison.,NOM_COMMUNE,CODE_SECTEUR_NAF2_CODE,CODE_SECTEUR_NAF2_LIBELLE,CODE_GRAND_SECTEUR,CONSO,PDL,code_dep,Code Officiel EPCI,Code Officiel Commune,Nom Officiel Commune,Code Officiel Commune / Arrondissement Municipal,Nom Officiel IRIS,Nom Officiel IRIS Majuscule,Nom Officiel IRIS Minuscule,Type,Code Grand Quartier,numero
GRDF,17X100A100A00028,"2021",G,"350510102",La Hublais,1C RUE DU PETIT MARAIS,Cesson-SÌ©vignÌ©,NA,,R,"143.07168","29",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",La Hublais,LA HUBLAIS,la hublais,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510102",La Hublais,1 RUE DU LIN,Cesson-SÌ©vignÌ©,NA,,R,"139.66275","25",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",La Hublais,LA HUBLAIS,la hublais,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510102",La Hublais,8 RUE DU PETIT MARAIS,Cesson-SÌ©vignÌ©,NA,,R,"182.89535","29",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",La Hublais,LA HUBLAIS,la hublais,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350010102",Est,6 SQUARE JOSEPHINE PENCALET,AcignÌ©,NA,,R,"95.06506","17",Ille-et-Vilaine,"243500139","35001",AcignÃ©,"35001",Est,EST,est,iris d'habitat,"3500101",
GRDF,17X100A100A00028,"2021",G,"350060000",ArgentrÌ©-du-Plessis (commune non irisÌ©e),54 RUE ALAIN D ARGENTRE,ArgentrÌ©-du-Plessis,"85",Enseignement,T,"303.63072","1",Ille-et-Vilaine,"200039022","35006",ArgentrÃ©-du-Plessis,"35006",ArgentrÃ©-du-Plessis (commune non irisÃ©e),ARGENTRÃ‰-DU-PLESSIS (COMMUNE NON IRISÃ‰E),argentrÃ©-du-plessis (commune non irisÃ©e),commune,"3500600",
GRDF,17X100A100A00028,"2021",G,"350230000",BÌ©dÌ©e (commune non irisÌ©e),12 RUE DE SAINT BRIEUC,BÌ©dÌ©e,NA,,R,"113.63381","22",Ille-et-Vilaine,"243500550","35023",BÃ©dÃ©e,"35023",BÃ©dÃ©e (commune non irisÃ©e),BÃ‰DÃ‰E (COMMUNE NON IRISÃ‰E),bÃ©dÃ©e (commune non irisÃ©e),commune,"3502300",
GRDF,17X100A100A00028,"2021",G,"350240101",Ouest,2 ALLEE L ILE AUX MOINES,Betton,NA,,R,"124.41854","32",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Ouest,OUEST,ouest,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240101",Ouest,13 RUE DE BELLE ILE EN MER,Betton,NA,,R,"118.23718","19",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Ouest,OUEST,ouest,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240103",Entre Canal et Voie FerrÌ©e,1 ALLEE DES PENETTES,Betton,NA,,R,"51.52754","10",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Entre Canal et Voie FerrÃ©e,ENTRE CANAL ET VOIE FERRÃ‰E,entre canal et voie ferrÃ©e,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240103",Entre Canal et Voie FerrÌ©e,7 RUE DES BALANCIERS,Betton,NA,,R,"83.54847","22",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Entre Canal et Voie FerrÃ©e,ENTRE CANAL ET VOIE FERRÃ‰E,entre canal et voie ferrÃ©e,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240103",Entre Canal et Voie FerrÌ©e,10 RUE DES GABARES,Betton,NA,,R,"163.08408","29",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Entre Canal et Voie FerrÃ©e,ENTRE CANAL ET VOIE FERRÃ‰E,entre canal et voie ferrÃ©e,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350270000",Boisgervilly (commune non irisÌ©e),LDT VILLE CHAUVIN,Boisgervilly,"1","Culture et production animale, chasse et services annexes",A,"4389.533","1",Ille-et-Vilaine,"200038990","35027",Boisgervilly,"35027",Boisgervilly (commune non irisÃ©e),BOISGERVILLY (COMMUNE NON IRISÃ‰E),boisgervilly (commune non irisÃ©e),commune,"3502700",
GRDF,17X100A100A00028,"2021",G,"350270000",Boisgervilly (commune non irisÌ©e),8 RUE PIERRE LEGAULT,Boisgervilly,"10",Industries alimentaires,I,"8964.302","1",Ille-et-Vilaine,"200038990","35027",Boisgervilly,"35027",Boisgervilly (commune non irisÃ©e),BOISGERVILLY (COMMUNE NON IRISÃ‰E),boisgervilly (commune non irisÃ©e),commune,"3502700",
GRDF,17X100A100A00028,"2021",G,"350320000",BourgbarrÌ© (commune non irisÌ©e),4 ALLEE DE BELLE ILE,BourgbarrÌ©,NA,,R,"61.51848","12",Ille-et-Vilaine,"243500139","35032",BourgbarrÃ©,"35032",BourgbarrÃ© (commune non irisÃ©e),BOURGBARRÃ‰ (COMMUNE NON IRISÃ‰E),bourgbarrÃ© (commune non irisÃ©e),commune,"3503200",
GRDF,17X100A100A00028,"2021",G,"350400000",Breteil (commune non irisÌ©e),5 PLACE DES COURTILS,Breteil,NA,,R,"47.20499","12",Ille-et-Vilaine,"243500550","35040",Breteil,"35040",Breteil (commune non irisÃ©e),BRETEIL (COMMUNE NON IRISÃ‰E),breteil (commune non irisÃ©e),commune,"3504000",
GRDF,17X100A100A00028,"2021",G,"350400000",Breteil (commune non irisÌ©e),5 RUE DES CHAUFFAUX,Breteil,NA,,R,"63.97133","10",Ille-et-Vilaine,"243500550","35040",Breteil,"35040",Breteil (commune non irisÃ©e),BRETEIL (COMMUNE NON IRISÃ‰E),breteil (commune non irisÃ©e),commune,"3504000",
GRDF,17X100A100A00028,"2021",G,"350470101",Bruz Centre Nord,RUE DU CAPITAINE GUY MALLON,Bruz,"84","Administration publique et dÌ©fense ; sÌ©curitÌ© sociale obligatoire",T,"8429.72","1",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Nord,BRUZ CENTRE NORD,bruz centre nord,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470101",Bruz Centre Nord,4 RUE DE LA HAYE DE PAN,Bruz,NA,,R,"85.26562","19",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Nord,BRUZ CENTRE NORD,bruz centre nord,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470101",Bruz Centre Nord,8 RUE DE LA HAYE DE PAN,Bruz,NA,,R,"82.63212","16",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Nord,BRUZ CENTRE NORD,bruz centre nord,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470103",Bruz Centre Sud-Ouest,1 RUE COLONEL ARNAUD BELTRAME,Bruz,NA,,R,"58.56678","12",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Sud-Ouest,BRUZ CENTRE SUD-OUEST,bruz centre sud-ouest,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470104",Bruz Ouest,8 RUE HENRI QUEFFELEC,Bruz,NA,,R,"80.61916","18",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Ouest,BRUZ OUEST,bruz ouest,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470104",Bruz Ouest,39 AVENUE DE L EUROPE,Bruz,NA,,R,"78.43444","19",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Ouest,BRUZ OUEST,bruz ouest,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470104",Bruz Ouest,41B AVENUE DE L EUROPE,Bruz,NA,,R,"66.86429","15",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Ouest,BRUZ OUEST,bruz ouest,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470104",Bruz Ouest,60 RUE DES ROSSIGNOLS,Bruz,NA,,R,"207.55782","30",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Ouest,BRUZ OUEST,bruz ouest,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470105",Bruz Nord,2 AVENUE DE KER LANN,Bruz,"70","ActivitÌ©s des siÌ¬ges sociaux ; conseil de gestion",T,"114.45732","1",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Nord,BRUZ NORD,bruz nord,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350490101",Bourg,17 RUE GALLAIS,Cancale,NA,,R,"87.18369","19",Ille-et-Vilaine,"243500782","35049",Cancale,"35049",Bourg,BOURG,bourg,iris d'habitat,"3504901",
GRDF,17X100A100A00028,"2021",G,"350510101",Centre,2D RUE DU CALVAIRE,Cesson-SÌ©vignÌ©,NA,,R,"127.18852","10",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Centre,CENTRE,centre,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510101",Centre,3 RUE DU CALVAIRE,Cesson-SÌ©vignÌ©,NA,,R,"72.48016","10",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Centre,CENTRE,centre,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510102",La Hublais,3 RUE DU LIN,Cesson-SÌ©vignÌ©,NA,,R,"145.82031","32",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",La Hublais,LA HUBLAIS,la hublais,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510102",La Hublais,10 RUE DU LIN,Cesson-SÌ©vignÌ©,NA,,R,"81.49875","21",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",La Hublais,LA HUBLAIS,la hublais,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510103",Coesmes,8 RUE DES MYOSOTIS,Cesson-SÌ©vignÌ©,NA,,R,"125.21515","19",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Coesmes,COESMES,coesmes,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510104",Zone Industrielle,13 RUE DE BRAY,Cesson-SÌ©vignÌ©,"25","Fabrication de produits mÌ©talliques, ÌÊ l'exception des machines et des Ì©quipements",I,"623.06338","1",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Zone Industrielle,ZONE INDUSTRIELLE,zone industrielle,iris d'activitÃ©,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510201",Rural Est,1 RUE DE LA TOUCHE RAOUL,Cesson-SÌ©vignÌ©,NA,,R,"79.25659","22",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Rural Est,RURAL EST,rural est,iris divers,"3505102",
GRDF,17X100A100A00028,"2021",G,"350010102",Est,4 RUE DE LA CHAILLEUX,AcignÌ©,NA,,R,"88.17601","11",Ille-et-Vilaine,"243500139","35001",AcignÃ©,"35001",Est,EST,est,iris d'habitat,"3500101",
GRDF,17X100A100A00028,"2021",G,"350010102",Est,6 RUE ROBERT DOISNEAU,AcignÌ©,NA,,R,"84.29338","15",Ille-et-Vilaine,"243500139","35001",AcignÃ©,"35001",Est,EST,est,iris d'habitat,"3500101",
GRDF,17X100A100A00028,"2021",G,"350060000",ArgentrÌ©-du-Plessis (commune non irisÌ©e),1 RUE MAURICE RAVEL,ArgentrÌ©-du-Plessis,NA,,R,"129.65243","25",Ille-et-Vilaine,"200039022","35006",ArgentrÃ©-du-Plessis,"35006",ArgentrÃ©-du-Plessis (commune non irisÃ©e),ARGENTRÃ‰-DU-PLESSIS (COMMUNE NON IRISÃ‰E),argentrÃ©-du-plessis (commune non irisÃ©e),commune,"3500600",
GRDF,17X100A100A00028,"2021",G,"350240101",Ouest,9 RUE DU BLAVET,Betton,NA,,R,"77.38843","11",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Ouest,OUEST,ouest,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240101",Ouest,23C RUE DE BROCELIANDE,Betton,NA,,R,"80.07617","14",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Ouest,OUEST,ouest,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240101",Ouest,65 AVENUE D ARMORIQUE,Betton,NA,,R,"78.96398","11",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Ouest,OUEST,ouest,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240103",Entre Canal et Voie FerrÌ©e,3 ALLEE DES PENETTES,Betton,NA,,R,"57.02437","11",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Entre Canal et Voie FerrÃ©e,ENTRE CANAL ET VOIE FERRÃ‰E,entre canal et voie ferrÃ©e,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350320000",BourgbarrÌ© (commune non irisÌ©e),2 RUE DE CORNOUAILLE,BourgbarrÌ©,NA,,R,"130.25069","27",Ille-et-Vilaine,"243500139","35032",BourgbarrÃ©,"35032",BourgbarrÃ© (commune non irisÃ©e),BOURGBARRÃ‰ (COMMUNE NON IRISÃ‰E),bourgbarrÃ© (commune non irisÃ©e),commune,"3503200",
GRDF,17X100A100A00028,"2021",G,"350370000",BrÌ©al-sous-Montfort (commune non irisÌ©e),RUE DE MONTFORT,BrÌ©al-sous-Montfort,"88",Action sociale sans hÌ©bergement,T,"255.08749","1",Ille-et-Vilaine,"243500618","35037",BrÃ©al-sous-Montfort,"35037",BrÃ©al-sous-Montfort (commune non irisÃ©e),BRÃ‰AL-SOUS-MONTFORT (COMMUNE NON IRISÃ‰E),brÃ©al-sous-montfort (commune non irisÃ©e),commune,"3503700",
GRDF,17X100A100A00028,"2021",G,"350370000",BrÌ©al-sous-Montfort (commune non irisÌ©e),9 SQUARE DU TRAM,BrÌ©al-sous-Montfort,NA,,R,"99.70052","17",Ille-et-Vilaine,"243500618","35037",BrÃ©al-sous-Montfort,"35037",BrÃ©al-sous-Montfort (commune non irisÃ©e),BRÃ‰AL-SOUS-MONTFORT (COMMUNE NON IRISÃ‰E),brÃ©al-sous-montfort (commune non irisÃ©e),commune,"3503700",
GRDF,17X100A100A00028,"2021",G,"350470101",Bruz Centre Nord,RUE EDOUARD BRANLY,Bruz,"25","Fabrication de produits mÌ©talliques, ÌÊ l'exception des machines et des Ì©quipements",I,"369.66453","1",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Nord,BRUZ CENTRE NORD,bruz centre nord,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470102",Bruz Centre Sud-Est,25 PLACE MARCEL PAGNOL,Bruz,NA,,R,"111.83165","22",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Sud-Est,BRUZ CENTRE SUD-EST,bruz centre sud-est,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470102",Bruz Centre Sud-Est,46 BOULEVARD PASTEUR,Bruz,NA,,R,"109.73607","11",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Sud-Est,BRUZ CENTRE SUD-EST,bruz centre sud-est,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470104",Bruz Ouest,1 RUE ZENAIDE FLEURIOT,Bruz,NA,,R,"66.3915","17",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Ouest,BRUZ OUEST,bruz ouest,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470104",Bruz Ouest,2 MAIL DE L ILE AUX MOINES,Bruz,NA,,R,"150.44632","25",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Ouest,BRUZ OUEST,bruz ouest,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470104",Bruz Ouest,11 AVENUE DE CEZEMBRE,Bruz,NA,,R,"92.71225","15",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Ouest,BRUZ OUEST,bruz ouest,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470105",Bruz Nord,AVENUE ROBERT SCHUMANN,Bruz,"85",Enseignement,T,"1362.31019","1",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Nord,BRUZ NORD,bruz nord,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350510101",Centre,54 RUE DE LA RIGOURDIERE,Cesson-SÌ©vignÌ©,"47","Commerce de dÌ©tail, ÌÊ l'exception des automobiles et des motocycles",T,"451.5467","1",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Centre,CENTRE,centre,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510101",Centre,22 COURS DE LA VILAINE,Cesson-SÌ©vignÌ©,"94",ActivitÌ©s des organisations associatives,T,"653.61392","1",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Centre,CENTRE,centre,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510101",Centre,2 RUE CARRICK ON SHANNON,Cesson-SÌ©vignÌ©,NA,,R,"64.02103","11",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Centre,CENTRE,centre,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510101",Centre,4 RUE D IRLANDE,Cesson-SÌ©vignÌ©,NA,,R,"253.20208","45",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Centre,CENTRE,centre,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510101",Centre,6 RUE D IRLANDE,Cesson-SÌ©vignÌ©,NA,,R,"240.36954","45",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Centre,CENTRE,centre,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510102",La Hublais,2 RUE DE LA RIVIERE,Cesson-SÌ©vignÌ©,NA,,R,"136.61863","19",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",La Hublais,LA HUBLAIS,la hublais,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510103",Coesmes,ROUTE DE PARIS,Cesson-SÌ©vignÌ©,"70","ActivitÌ©s des siÌ¬ges sociaux ; conseil de gestion",T,"2833.14375","1",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Coesmes,COESMES,coesmes,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350510201",Rural Est,1 RUE D ANDIGNE,Cesson-SÌ©vignÌ©,NA,,R,"153.31749","31",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Rural Est,RURAL EST,rural est,iris divers,"3505102",
GRDF,17X100A100A00028,"2021",G,"350010102",Est,5 RUE DE LA VANNERIE,AcignÌ©,NA,,R,"62.61077","11",Ille-et-Vilaine,"243500139","35001",AcignÃ©,"35001",Est,EST,est,iris d'habitat,"3500101",
GRDF,17X100A100A00028,"2021",G,"350100000",Baguer-Pican (commune non irisÌ©e),ZAR LES ROLLANDIERES,Baguer-Pican,"22",Fabrication de produits en caoutchouc et en plastique,I,"5037.53504","1",Ille-et-Vilaine,"200070670","35010",Baguer-Pican,"35010",Baguer-Pican (commune non irisÃ©e),BAGUER-PICAN (COMMUNE NON IRISÃ‰E),baguer-pican (commune non irisÃ©e),commune,"3501000",
GRDF,17X100A100A00028,"2021",G,"350120101",Urbain,RTE MESSAC,Bain-de-Bretagne,"47","Commerce de dÌ©tail, ÌÊ l'exception des automobiles et des motocycles",T,"234.55958","1",Ille-et-Vilaine,"200070662","35012",Bain-de-Bretagne,"35012",Urbain,URBAIN,urbain,iris d'habitat,"3501201",
GRDF,17X100A100A00028,"2021",G,"350240101",Ouest,2 RUE DU BLAVET,Betton,NA,,R,"146.47376","21",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Ouest,OUEST,ouest,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240101",Ouest,6 RUE DE LA COTE D EMERAUDE,Betton,NA,,R,"57.75032","15",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Ouest,OUEST,ouest,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240101",Ouest,59 AVENUE D ARMORIQUE,Betton,NA,,R,"57.7996","14",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Ouest,OUEST,ouest,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240103",Entre Canal et Voie FerrÌ©e,2 ALLEE DU PIGEON BLANC,Betton,NA,,R,"265.68404","36",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Entre Canal et Voie FerrÃ©e,ENTRE CANAL ET VOIE FERRÃ‰E,entre canal et voie ferrÃ©e,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240103",Entre Canal et Voie FerrÌ©e,7 RUE DE LA FORGE,Betton,NA,,R,"76.33531","15",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Entre Canal et Voie FerrÃ©e,ENTRE CANAL ET VOIE FERRÃ‰E,entre canal et voie ferrÃ©e,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350320000",BourgbarrÌ© (commune non irisÌ©e),6 ALLEE DE BELLE ILE,BourgbarrÌ©,NA,,R,"42.41049","11",Ille-et-Vilaine,"243500139","35032",BourgbarrÃ©,"35032",BourgbarrÃ© (commune non irisÃ©e),BOURGBARRÃ‰ (COMMUNE NON IRISÃ‰E),bourgbarrÃ© (commune non irisÃ©e),commune,"3503200",
GRDF,17X100A100A00028,"2021",G,"350370000",BrÌ©al-sous-Montfort (commune non irisÌ©e),8 RUE DES ENTREPRENEURS,BrÌ©al-sous-Montfort,NA,,I,"611.30378","1",Ille-et-Vilaine,"243500618","35037",BrÃ©al-sous-Montfort,"35037",BrÃ©al-sous-Montfort (commune non irisÃ©e),BRÃ‰AL-SOUS-MONTFORT (COMMUNE NON IRISÃ‰E),brÃ©al-sous-montfort (commune non irisÃ©e),commune,"3503700",
GRDF,17X100A100A00028,"2021",G,"350370000",BrÌ©al-sous-Montfort (commune non irisÌ©e),2 RUE DE L EUROPE,BrÌ©al-sous-Montfort,NA,,R,"73.70711","10",Ille-et-Vilaine,"243500618","35037",BrÃ©al-sous-Montfort,"35037",BrÃ©al-sous-Montfort (commune non irisÃ©e),BRÃ‰AL-SOUS-MONTFORT (COMMUNE NON IRISÃ‰E),brÃ©al-sous-montfort (commune non irisÃ©e),commune,"3503700",
GRDF,17X100A100A00028,"2021",G,"350390000",BrÌ©cÌ© (commune non irisÌ©e),LA CROIX ROUGE,BrÌ©cÌ©,"22",Fabrication de produits en caoutchouc et en plastique,I,"481.06295","1",Ille-et-Vilaine,"243500139","35039",BrÃ©cÃ©,"35039",BrÃ©cÃ© (commune non irisÃ©e),BRÃ‰CÃ‰ (COMMUNE NON IRISÃ‰E),brÃ©cÃ© (commune non irisÃ©e),commune,"3503900",
GRDF,17X100A100A00028,"2021",G,"350400000",Breteil (commune non irisÌ©e),1 RUE DES SITTELLES,Breteil,NA,,R,"77.84223","14",Ille-et-Vilaine,"243500550","35040",Breteil,"35040",Breteil (commune non irisÃ©e),BRETEIL (COMMUNE NON IRISÃ‰E),breteil (commune non irisÃ©e),commune,"3504000",
GRDF,17X100A100A00028,"2021",G,"350470101",Bruz Centre Nord,AVENUE LAVOISIER,Bruz,"85",Enseignement,T,"634.14676","1",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Nord,BRUZ CENTRE NORD,bruz centre nord,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470101",Bruz Centre Nord,9B RUE EMILE DESPRES,Bruz,NA,,R,"64.33638","12",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Nord,BRUZ CENTRE NORD,bruz centre nord,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470101",Bruz Centre Nord,12 RUE DE LA HAYE DE PAN,Bruz,NA,,R,"63.19869","14",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Nord,BRUZ CENTRE NORD,bruz centre nord,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470102",Bruz Centre Sud-Est,18 RUE THEODORE BOTREL,Bruz,"85",Enseignement,T,"763.67914","1",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Sud-Est,BRUZ CENTRE SUD-EST,bruz centre sud-est,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470102",Bruz Centre Sud-Est,27 PLACE MARCEL PAGNOL,Bruz,NA,,R,"88.63726","21",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Sud-Est,BRUZ CENTRE SUD-EST,bruz centre sud-est,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470103",Bruz Centre Sud-Ouest,13 ALLEE DES RONCERAIS,Bruz,NA,,R,"97.8935","14",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Centre Sud-Ouest,BRUZ CENTRE SUD-OUEST,bruz centre sud-ouest,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470104",Bruz Ouest,49 AVENUE DE L EUROPE,Bruz,NA,,R,"152.55031","22",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Ouest,BRUZ OUEST,bruz ouest,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350470106",Bruz Est,1 RUE DES POMMIERS,Bruz,NA,,R,"68.36472","17",Ille-et-Vilaine,"243500139","35047",Bruz,"35047",Bruz Est,BRUZ EST,bruz est,iris d'habitat,"3504701",
GRDF,17X100A100A00028,"2021",G,"350490101",Bourg,5 RUE ADOLPHE ROBIN,Cancale,NA,,R,"129.39736","37",Ille-et-Vilaine,"243500782","35049",Cancale,"35049",Bourg,BOURG,bourg,iris d'habitat,"3504901",
GRDF,17X100A100A00028,"2021",G,"350510101",Centre,40A COURS DE LA VILAINE,Cesson-SÌ©vignÌ©,NA,,R,"95.91885","15",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Centre,CENTRE,centre,iris d'habitat,"3505101",
GRDF,17X100A100A00028,"2021",G,"350120101",Urbain,36 RUE DE LA CROIX DE PIERRE,Bain-de-Bretagne,NA,,R,"77.73995","10",Ille-et-Vilaine,"200070662","35012",Bain-de-Bretagne,"35012",Urbain,URBAIN,urbain,iris d'habitat,"3501201",
GRDF,17X100A100A00028,"2021",G,"350120101",Urbain,ALLEE DES COURBETTIERES,Bain-de-Bretagne,NA,,T,"73.63087","1",Ille-et-Vilaine,"200070662","35012",Bain-de-Bretagne,"35012",Urbain,URBAIN,urbain,iris d'habitat,"3501201",
GRDF,17X100A100A00028,"2021",G,"350240101",Ouest,21D RUE DE BROCELIANDE,Betton,NA,,R,"63.47946","11",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Ouest,OUEST,ouest,iris d'habitat,"3502401",
GRDF,17X100A100A00028,"2021",G,"350240101",Ouest,24 AVENUE D ARMORIQUE,Betton,NA,,R,"108.53116","20",Ille-et-Vilaine,"243500139","35024",Betton,"35024",Ouest,OUEST,ouest,iris d'habitat,"3502401",
